layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
20,0.9816245,example_0004,table,0.5,8192,bloat_sweep
21,0.9864986,example_0004,table,0.5,8192,bloat_sweep
22,0.98593944,example_0004,table,0.5,8192,bloat_sweep
23,0.9743744,example_0004,table,0.5,8192,bloat_sweep
0,0.9988914,example_0005,table,0.5,8192,bloat_sweep
1,0.99861234,example_0005,table,0.5,8192,bloat_sweep
2,0.99755937,example_0005,table,0.5,8192,bloat_sweep
3,0.9933515,example_0005,table,0.5,8192,bloat_sweep
4,0.98528886,example_0005,table,0.5,8192,bloat_sweep
5,0.98321754,example_0005,table,0.5,8192,bloat_sweep
6,0.9811941,example_0005,table,0.5,8192,bloat_sweep
7,0.9823362,example_0005,table,0.5,8192,bloat_sweep
8,0.9804881,example_0005,table,0.5,8192,bloat_sweep
9,0.9846735,example_0005,table,0.5,8192,bloat_sweep
10,0.98277533,example_0005,table,0.5,8192,bloat_sweep
11,0.97772235,example_0005,table,0.5,8192,bloat_sweep
12,0.96712995,example_0005,table,0.5,8192,bloat_sweep
13,0.9631442,example_0005,table,0.5,8192,bloat_sweep
14,0.9676774,example_0005,table,0.5,8192,bloat_sweep
15,0.96427965,example_0005,table,0.5,8192,bloat_sweep
16,0.9681013,example_0005,table,0.5,8192,bloat_sweep
17,0.9741225,example_0005,table,0.5,8192,bloat_sweep
18,0.9768259,example_0005,table,0.5,8192,bloat_sweep
19,0.9711463,example_0005,table,0.5,8192,bloat_sweep
20,0.98021674,example_0005,table,0.5,8192,bloat_sweep
21,0.98651457,example_0005,table,0.5,8192,bloat_sweep
22,0.98819727,example_0005,table,0.5,8192,bloat_sweep
23,0.9822893,example_0005,table,0.5,8192,bloat_sweep
0,0.99880856,example_0006,table,0.5,8192,bloat_sweep
1,0.99890095,example_0006,table,0.5,8192,bloat_sweep
2,0.9982828,example_0006,table,0.5,8192,bloat_sweep
3,0.99481857,example_0006,table,0.5,8192,bloat_sweep
4,0.9863336,example_0006,table,0.5,8192,bloat_sweep
5,0.9838791,example_0006,table,0.5,8192,bloat_sweep
6,0.97835004,example_0006,table,0.5,8192,bloat_sweep
7,0.9810587,example_0006,table,0.5,8192,bloat_sweep
8,0.978413,example_0006,table,0.5,8192,bloat_sweep
9,0.982539,example_0006,table,0.5,8192,bloat_sweep
10,0.97895813,example_0006,table,0.5,8192,bloat_sweep
11,0.9740989,example_0006,table,0.5,8192,bloat_sweep
12,0.96791124,example_0006,table,0.5,8192,bloat_sweep
13,0.9675493,example_0006,table,0.5,8192,bloat_sweep
14,0.9742162,example_0006,table,0.5,8192,bloat_sweep
15,0.96843463,example_0006,table,0.5,8192,bloat_sweep
16,0.96678615,example_0006,table,0.5,8192,bloat_sweep
17,0.9723279,example_0006,table,0.5,8192,bloat_sweep
18,0.9789474,example_0006,table,0.5,8192,bloat_sweep
19,0.9747753,example_0006,table,0.5,8192,bloat_sweep
20,0.98576695,example_0006,table,0.5,8192,bloat_sweep
21,0.9898701,example_0006,table,0.5,8192,bloat_sweep
22,0.9902688,example_0006,table,0.5,8192,bloat_sweep
23,0.9867075,example_0006,table,0.5,8192,bloat_sweep
0,0.99870527,example_0007,table,0.5,8192,bloat_sweep
1,0.998313,example_0007,table,0.5,8192,bloat_sweep
2,0.9973143,example_0007,table,0.5,8192,bloat_sweep
3,0.99265224,example_0007,table,0.5,8192,bloat_sweep
4,0.98321813,example_0007,table,0.5,8192,bloat_sweep
5,0.98009837,example_0007,table,0.5,8192,bloat_sweep
6,0.9767339,example_0007,table,0.5,8192,bloat_sweep
7,0.97899646,example_0007,table,0.5,8192,bloat_sweep
8,0.9759296,example_0007,table,0.5,8192,bloat_sweep
9,0.9808075,example_0007,table,0.5,8192,bloat_sweep
10,0.9783627,example_0007,table,0.5,8192,bloat_sweep
11,0.97277665,example_0007,table,0.5,8192,bloat_sweep
12,0.96145546,example_0007,table,0.5,8192,bloat_sweep
13,0.9591307,example_0007,table,0.5,8192,bloat_sweep
14,0.96647954,example_0007,table,0.5,8192,bloat_sweep
15,0.9627534,example_0007,table,0.5,8192,bloat_sweep
16,0.95987576,example_0007,table,0.5,8192,bloat_sweep
17,0.9711339,example_0007,table,0.5,8192,bloat_sweep
18,0.97378075,example_0007,table,0.5,8192,bloat_sweep
19,0.96623826,example_0007,table,0.5,8192,bloat_sweep
20,0.9783524,example_0007,table,0.5,8192,bloat_sweep
21,0.9828914,example_0007,table,0.5,8192,bloat_sweep
22,0.98260987,example_0007,table,0.5,8192,bloat_sweep
23,0.97099984,example_0007,table,0.5,8192,bloat_sweep
