layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
9,0.99199265,example_0005,boilerplate,0.3,4096,position_sweep
10,0.9911588,example_0005,boilerplate,0.3,4096,position_sweep
11,0.9858949,example_0005,boilerplate,0.3,4096,position_sweep
12,0.9806481,example_0005,boilerplate,0.3,4096,position_sweep
13,0.9729712,example_0005,boilerplate,0.3,4096,position_sweep
14,0.978312,example_0005,boilerplate,0.3,4096,position_sweep
15,0.9689294,example_0005,boilerplate,0.3,4096,position_sweep
16,0.9674826,example_0005,boilerplate,0.3,4096,position_sweep
17,0.97750044,example_0005,boilerplate,0.3,4096,position_sweep
18,0.9787953,example_0005,boilerplate,0.3,4096,position_sweep
19,0.97457373,example_0005,boilerplate,0.3,4096,position_sweep
20,0.9806302,example_0005,boilerplate,0.3,4096,position_sweep
21,0.9862583,example_0005,boilerplate,0.3,4096,position_sweep
22,0.9855369,example_0005,boilerplate,0.3,4096,position_sweep
23,0.9805387,example_0005,boilerplate,0.3,4096,position_sweep
0,0.9999117,example_0006,boilerplate,0.3,4096,position_sweep
1,0.9998538,example_0006,boilerplate,0.3,4096,position_sweep
2,0.9997336,example_0006,boilerplate,0.3,4096,position_sweep
3,0.9987851,example_0006,boilerplate,0.3,4096,position_sweep
4,0.9975513,example_0006,boilerplate,0.3,4096,position_sweep
5,0.9926772,example_0006,boilerplate,0.3,4096,position_sweep
6,0.9922024,example_0006,boilerplate,0.3,4096,position_sweep
7,0.9924016,example_0006,boilerplate,0.3,4096,position_sweep
8,0.992005,example_0006,boilerplate,0.3,4096,position_sweep
9,0.9909389,example_0006,boilerplate,0.3,4096,position_sweep
10,0.9893039,example_0006,boilerplate,0.3,4096,position_sweep
11,0.9843685,example_0006,boilerplate,0.3,4096,position_sweep
12,0.97810674,example_0006,boilerplate,0.3,4096,position_sweep
13,0.9716388,example_0006,boilerplate,0.3,4096,position_sweep
14,0.9650972,example_0006,boilerplate,0.3,4096,position_sweep
15,0.95476675,example_0006,boilerplate,0.3,4096,position_sweep
16,0.949178,example_0006,boilerplate,0.3,4096,position_sweep
17,0.96403456,example_0006,boilerplate,0.3,4096,position_sweep
18,0.9722822,example_0006,boilerplate,0.3,4096,position_sweep
19,0.9624662,example_0006,boilerplate,0.3,4096,position_sweep
20,0.9790129,example_0006,boilerplate,0.3,4096,position_sweep
21,0.9849591,example_0006,boilerplate,0.3,4096,position_sweep
22,0.9852183,example_0006,boilerplate,0.3,4096,position_sweep
23,0.96938837,example_0006,boilerplate,0.3,4096,position_sweep
0,0.99978644,example_0007,boilerplate,0.3,4096,position_sweep
1,0.9995102,example_0007,boilerplate,0.3,4096,position_sweep
2,0.9990816,example_0007,boilerplate,0.3,4096,position_sweep
3,0.997436,example_0007,boilerplate,0.3,4096,position_sweep
4,0.9961062,example_0007,boilerplate,0.3,4096,position_sweep
5,0.9918301,example_0007,boilerplate,0.3,4096,position_sweep
6,0.9902148,example_0007,boilerplate,0.3,4096,position_sweep
7,0.9901396,example_0007,boilerplate,0.3,4096,position_sweep
8,0.9900205,example_0007,boilerplate,0.3,4096,position_sweep
9,0.9900594,example_0007,boilerplate,0.3,4096,position_sweep
10,0.9890421,example_0007,boilerplate,0.3,4096,position_sweep
11,0.98369044,example_0007,boilerplate,0.3,4096,position_sweep
12,0.9770958,example_0007,boilerplate,0.3,4096,position_sweep
13,0.97070545,example_0007,boilerplate,0.3,4096,position_sweep
14,0.97758216,example_0007,boilerplate,0.3,4096,position_sweep
15,0.96782553,example_0007,boilerplate,0.3,4096,position_sweep
16,0.97060746,example_0007,boilerplate,0.3,4096,position_sweep
17,0.9783173,example_0007,boilerplate,0.3,4096,position_sweep
18,0.98123735,example_0007,boilerplate,0.3,4096,position_sweep
19,0.97705257,example_0007,boilerplate,0.3,4096,position_sweep
20,0.98694766,example_0007,boilerplate,0.3,4096,position_sweep
21,0.987843,example_0007,boilerplate,0.3,4096,position_sweep
22,0.98663306,example_0007,boilerplate,0.3,4096,position_sweep
23,0.98543054,example_0007,boilerplate,0.3,4096,position_sweep
0,0.9998346,example_0000,boilerplate,0.5,4096,position_sweep
1,0.9995358,example_0000,boilerplate,0.5,4096,position_sweep
2,0.99873364,example_0000,boilerplate,0.5,4096,position_sweep
3,0.9979808,example_0000,boilerplate,0.5,4096,position_sweep
4,0.99722594,example_0000,boilerplate,0.5,4096,position_sweep
5,0.9954905,example_0000,boilerplate,0.5,4096,position_sweep
6,0.9949548,example_0000,boilerplate,0.5,4096,position_sweep
7,0.99491304,example_0000,boilerplate,0.5,4096,position_sweep
8,0.99422204,example_0000,boilerplate,0.5,4096,position_sweep
9,0.99470454,example_0000,boilerplate,0.5,4096,position_sweep
10,0.9935181,example_0000,boilerplate,0.5,4096,position_sweep
11,0.9860911,example_0000,boilerplate,0.5,4096,position_sweep
12,0.98211646,example_0000,boilerplate,0.5,4096,position_sweep
13,0.9681009,example_0000,boilerplate,0.5,4096,position_sweep
14,0.9712545,example_0000,boilerplate,0.5,4096,position_sweep
15,0.95447886,example_0000,boilerplate,0.5,4096,position_sweep
16,0.9554299,example_0000,boilerplate,0.5,4096,position_sweep
17,0.964622,example_0000,boilerplate,0.5,4096,position_sweep
18,0.9673476,example_0000,boilerplate,0.5,4096,position_sweep
19,0.95703214,example_0000,boilerplate,0.5,4096,position_sweep
20,0.9706898,example_0000,boilerplate,0.5,4096,position_sweep
21,0.9825326,example_0000,boilerplate,0.5,4096,position_sweep
22,0.9814607,example_0000,boilerplate,0.5,4096,position_sweep
23,0.9619339,example_0000,boilerplate,0.5,4096,position_sweep
0,0.99977267,example_0001,boilerplate,0.5,4096,position_sweep
1,0.99939835,example_0001,boilerplate,0.5,4096,position_sweep
2,0.9988296,example_0001,boilerplate,0.5,4096,position_sweep
3,0.9971927,example_0001,boilerplate,0.5,4096,position_sweep
4,0.9957308,example_0001,boilerplate,0.5,4096,position_sweep
5,0.99315673,example_0001,boilerplate,0.5,4096,position_sweep
6,0.9920236,example_0001,boilerplate,0.5,4096,position_sweep
7,0.9920659,example_0001,boilerplate,0.5,4096,position_sweep
8,0.991182,example_0001,boilerplate,0.5,4096,position_sweep
9,0.9902673,example_0001,boilerplate,0.5,4096,position_sweep
10,0.9891616,example_0001,boilerplate,0.5,4096,position_sweep
11,0.9802213,example_0001,boilerplate,0.5,4096,position_sweep
12,0.97543585,example_0001,boilerplate,0.5,4096,position_sweep
13,0.957214,example_0001,boilerplate,0.5,4096,position_sweep
14,0.96067715,example_0001,boilerplate,0.5,4096,position_sweep
15,0.95405424,example_0001,boilerplate,0.5,4096,position_sweep
16,0.9551967,example_0001,boilerplate,0.5,4096,position_sweep
17,0.9686879,example_0001,boilerplate,0.5,4096,position_sweep
18,0.9752674,example_0001,boilerplate,0.5,4096,position_sweep
19,0.97298324,example_0001,boilerplate,0.5,4096,position_sweep
20,0.9805693,example_0001,boilerplate,0.5,4096,position_sweep
21,0.98652416,example_0001,boilerplate,0.5,4096,position_sweep
22,0.98575234,example_0001,boilerplate,0.5,4096,position_sweep
23,0.98206127,example_0001,boilerplate,0.5,4096,position_sweep
0,0.999781,example_0002,boilerplate,0.5,4096,position_sweep
1,0.9995869,example_0002,boilerplate,0.5,4096,position_sweep
2,0.9992818,example_0002,boilerplate,0.5,4096,position_sweep
3,0.9980884,example_0002,boilerplate,0.5,4096,position_sweep
4,0.99672866,example_0002,boilerplate,0.5,4096,position_sweep
5,0.994295,example_0002,boilerplate,0.5,4096,position_sweep
6,0.99379736,example_0002,boilerplate,0.5,4096,position_sweep
7,0.994106,example_0002,boilerplate,0.5,4096,position_sweep
8,0.99405646,example_0002,boilerplate,0.5,4096,position_sweep
9,0.9936755,example_0002,boilerplate,0.5,4096,position_sweep
10,0.99314433,example_0002,boilerplate,0.5,4096,position_sweep
11,0.9863403,example_0002,boilerplate,0.5,4096,position_sweep
12,0.98283505,example_0002,boilerplate,0.5,4096,position_sweep
13,0.9637588,example_0002,boilerplate,0.5,4096,position_sweep
14,0.96778953,example_0002,boilerplate,0.5,4096,position_sweep
15,0.94661474,example_0002,boilerplate,0.5,4096,position_sweep
16,0.93895704,example_0002,boilerplate,0.5,4096,position_sweep
17,0.9533625,example_0002,boilerplate,0.5,4096,position_sweep
18,0.9537271,example_0002,boilerplate,0.5,4096,position_sweep
19,0.9409028,example_0002,boilerplate,0.5,4096,position_sweep
20,0.9586175,example_0002,boilerplate,0.5,4096,position_sweep
21,0.9719337,example_0002,boilerplate,0.5,4096,position_sweep
22,0.9646217,example_0002,boilerplate,0.5,4096,position_sweep
23,0.9399889,example_0002,boilerplate,0.5,4096,position_sweep
0,0.99983466,example_0003,boilerplate,0.5,4096,position_sweep
1,0.9997642,example_0003,boilerplate,0.5,4096,position_sweep
2,0.99923515,example_0003,boilerplate,0.5,4096,position_sweep
3,0.99842346,example_0003,boilerplate,0.5,4096,position_sweep
4,0.99739105,example_0003,boilerplate,0.5,4096,position_sweep
5,0.9945896,example_0003,boilerplate,0.5,4096,position_sweep
6,0.9937948,example_0003,boilerplate,0.5,4096,position_sweep
7,0.9935095,example_0003,boilerplate,0.5,4096,position_sweep
8,0.9923797,example_0003,boilerplate,0.5,4096,position_sweep
9,0.99315,example_0003,boilerplate,0.5,4096,position_sweep
10,0.9927485,example_0003,boilerplate,0.5,4096,position_sweep
11,0.98663723,example_0003,boilerplate,0.5,4096,position_sweep
12,0.98264706,example_0003,boilerplate,0.5,4096,position_sweep
13,0.9717934,example_0003,boilerplate,0.5,4096,position_sweep
14,0.97492,example_0003,boilerplate,0.5,4096,position_sweep
15,0.9700656,example_0003,boilerplate,0.5,4096,position_sweep
16,0.97060245,example_0003,boilerplate,0.5,4096,position_sweep
17,0.97912264,example_0003,boilerplate,0.5,4096,position_sweep
18,0.9829502,example_0003,boilerplate,0.5,4096,position_sweep
19,0.98129493,example_0003,boilerplate,0.5,4096,position_sweep
20,0.98842657,example_0003,boilerplate,0.5,4096,position_sweep
21,0.9925907,example_0003,boilerplate,0.5,4096,position_sweep
22,0.99220717,example_0003,boilerplate,0.5,4096,position_sweep
23,0.9886687,example_0003,boilerplate,0.5,4096,position_sweep
0,0.9997818,example_0004,boilerplate,0.5,4096,position_sweep
1,0.9996172,example_0004,boilerplate,0.5,4096,position_sweep
2,0.9992753,example_0004,boilerplate,0.5,4096,position_sweep
3,0.9986806,example_0004,boilerplate,0.5,4096,position_sweep
4,0.99757457,example_0004,boilerplate,0.5,4096,position_sweep
5,0.9952409,example_0004,boilerplate,0.5,4096,position_sweep
6,0.9941853,example_0004,boilerplate,0.5,4096,position_sweep
7,0.9941095,example_0004,boilerplate,0.5,4096,position_sweep
8,0.9931563,example_0004,boilerplate,0.5,4096,position_sweep
9,0.9932396,example_0004,boilerplate,0.5,4096,position_sweep
10,0.9929073,example_0004,boilerplate,0.5,4096,position_sweep
11,0.9868321,example_0004,boilerplate,0.5,4096,position_sweep
12,0.98046535,example_0004,boilerplate,0.5,4096,position_sweep
13,0.9657936,example_0004,boilerplate,0.5,4096,position_sweep
14,0.96494555,example_0004,boilerplate,0.5,4096,position_sweep
15,0.9620752,example_0004,boilerplate,0.5,4096,position_sweep
16,0.96068746,example_0004,boilerplate,0.5,4096,position_sweep
17,0.9716352,example_0004,boilerplate,0.5,4096,position_sweep
18,0.977372,example_0004,boilerplate,0.5,4096,position_sweep
19,0.9740374,example_0004,boilerplate,0.5,4096,position_sweep
20,0.97708535,example_0004,boilerplate,0.5,4096,position_sweep
21,0.9822198,example_0004,boilerplate,0.5,4096,position_sweep
22,0.97974306,example_0004,boilerplate,0.5,4096,position_sweep
23,0.9656413,example_0004,boilerplate,0.5,4096,position_sweep
0,0.99962556,example_0005,boilerplate,0.5,4096,position_sweep
1,0.99890685,example_0005,boilerplate,0.5,4096,position_sweep
2,0.99829865,example_0005,boilerplate,0.5,4096,position_sweep
3,0.9962565,example_0005,boilerplate,0.5,4096,position_sweep
4,0.9934579,example_0005,boilerplate,0.5,4096,position_sweep
5,0.98953646,example_0005,boilerplate,0.5,4096,position_sweep
6,0.9885186,example_0005,boilerplate,0.5,4096,position_sweep
7,0.98787946,example_0005,boilerplate,0.5,4096,position_sweep
8,0.98724324,example_0005,boilerplate,0.5,4096,position_sweep
9,0.9868319,example_0005,boilerplate,0.5,4096,position_sweep
10,0.98754776,example_0005,boilerplate,0.5,4096,position_sweep
11,0.98076737,example_0005,boilerplate,0.5,4096,position_sweep
12,0.97571665,example_0005,boilerplate,0.5,4096,position_sweep
13,0.9575118,example_0005,boilerplate,0.5,4096,position_sweep
14,0.96935326,example_0005,boilerplate,0.5,4096,position_sweep
15,0.956559,example_0005,boilerplate,0.5,4096,position_sweep
16,0.95991576,example_0005,boilerplate,0.5,4096,position_sweep
17,0.9726023,example_0005,boilerplate,0.5,4096,position_sweep
18,0.9775224,example_0005,boilerplate,0.5,4096,position_sweep
19,0.9747105,example_0005,boilerplate,0.5,4096,position_sweep
20,0.9841906,example_0005,boilerplate,0.5,4096,position_sweep
21,0.98918885,example_0005,boilerplate,0.5,4096,position_sweep
22,0.9888539,example_0005,boilerplate,0.5,4096,position_sweep
23,0.986906,example_0005,boilerplate,0.5,4096,position_sweep
0,0.9996017,example_0006,boilerplate,0.5,4096,position_sweep
1,0.9992215,example_0006,boilerplate,0.5,4096,position_sweep
2,0.99874353,example_0006,boilerplate,0.5,4096,position_sweep
3,0.9967377,example_0006,boilerplate,0.5,4096,position_sweep
4,0.9942797,example_0006,boilerplate,0.5,4096,position_sweep
5,0.9918679,example_0006,boilerplate,0.5,4096,position_sweep
6,0.9913031,example_0006,boilerplate,0.5,4096,position_sweep
7,0.9916855,example_0006,boilerplate,0.5,4096,position_sweep
8,0.98932374,example_0006,boilerplate,0.5,4096,position_sweep
9,0.9894427,example_0006,boilerplate,0.5,4096,position_sweep
10,0.98820376,example_0006,boilerplate,0.5,4096,position_sweep
11,0.9833904,example_0006,boilerplate,0.5,4096,position_sweep
12,0.98017776,example_0006,boilerplate,0.5,4096,position_sweep
13,0.97246444,example_0006,boilerplate,0.5,4096,position_sweep
14,0.971841,example_0006,boilerplate,0.5,4096,position_sweep
15,0.96519595,example_0006,boilerplate,0.5,4096,position_sweep
16,0.9664626,example_0006,boilerplate,0.5,4096,position_sweep
17,0.9745898,example_0006,boilerplate,0.5,4096,position_sweep
18,0.9795952,example_0006,boilerplate,0.5,4096,position_sweep
19,0.9743271,example_0006,boilerplate,0.5,4096,position_sweep
20,0.9850471,example_0006,boilerplate,0.5,4096,position_sweep
21,0.98940384,example_0006,boilerplate,0.5,4096,position_sweep
22,0.98987955,example_0006,boilerplate,0.5,4096,position_sweep
23,0.9815477,example_0006,boilerplate,0.5,4096,position_sweep
0,0.9998849,example_0007,boilerplate,0.5,4096,position_sweep
1,0.9993613,example_0007,boilerplate,0.5,4096,position_sweep
2,0.9987973,example_0007,boilerplate,0.5,4096,position_sweep
3,0.9978548,example_0007,boilerplate,0.5,4096,position_sweep
4,0.9964948,example_0007,boilerplate,0.5,4096,position_sweep
5,0.99395233,example_0007,boilerplate,0.5,4096,position_sweep
6,0.9932867,example_0007,boilerplate,0.5,4096,position_sweep
7,0.9929687,example_0007,boilerplate,0.5,4096,position_sweep
8,0.9921037,example_0007,boilerplate,0.5,4096,position_sweep
9,0.9913794,example_0007,boilerplate,0.5,4096,position_sweep
10,0.9914647,example_0007,boilerplate,0.5,4096,position_sweep
11,0.9856745,example_0007,boilerplate,0.5,4096,position_sweep
12,0.9809765,example_0007,boilerplate,0.5,4096,position_sweep
13,0.9682667,example_0007,boilerplate,0.5,4096,position_sweep
14,0.9763265,example_0007,boilerplate,0.5,4096,position_sweep
15,0.96485615,example_0007,boilerplate,0.5,4096,position_sweep
16,0.95812225,example_0007,boilerplate,0.5,4096,position_sweep
17,0.96909595,example_0007,boilerplate,0.5,4096,position_sweep
18,0.97378093,example_0007,boilerplate,0.5,4096,position_sweep
19,0.97011596,example_0007,boilerplate,0.5,4096,position_sweep
20,0.9822393,example_0007,boilerplate,0.5,4096,position_sweep
21,0.9873553,example_0007,boilerplate,0.5,4096,position_sweep
22,0.9866022,example_0007,boilerplate,0.5,4096,position_sweep
23,0.98436385,example_0007,boilerplate,0.5,4096,position_sweep
0,0.9997669,example_0000,boilerplate,0.7,4096,position_sweep
1,0.999556,example_0000,boilerplate,0.7,4096,position_sweep
2,0.99922055,example_0000,boilerplate,0.7,4096,position_sweep
3,0.9979961,example_0000,boilerplate,0.7,4096,position_sweep
4,0.9963914,example_0000,boilerplate,0.7,4096,position_sweep
5,0.9923396,example_0000,boilerplate,0.7,4096,position_sweep
6,0.991414,example_0000,boilerplate,0.7,4096,position_sweep
7,0.9916392,example_0000,boilerplate,0.7,4096,position_sweep
8,0.99140954,example_0000,boilerplate,0.7,4096,position_sweep
9,0.9911102,example_0000,boilerplate,0.7,4096,position_sweep
10,0.99064213,example_0000,boilerplate,0.7,4096,position_sweep
11,0.98465073,example_0000,boilerplate,0.7,4096,position_sweep
12,0.9761302,example_0000,boilerplate,0.7,4096,position_sweep
13,0.95555574,example_0000,boilerplate,0.7,4096,position_sweep
14,0.9672221,example_0000,boilerplate,0.7,4096,position_sweep
15,0.95175517,example_0000,boilerplate,0.7,4096,position_sweep
16,0.94467247,example_0000,boilerplate,0.7,4096,position_sweep
17,0.956411,example_0000,boilerplate,0.7,4096,position_sweep
18,0.96348333,example_0000,boilerplate,0.7,4096,position_sweep
19,0.9567981,example_0000,boilerplate,0.7,4096,position_sweep
20,0.9680633,example_0000,boilerplate,0.7,4096,position_sweep
21,0.977627,example_0000,boilerplate,0.7,4096,position_sweep
22,0.97864354,example_0000,boilerplate,0.7,4096,position_sweep
23,0.96850395,example_0000,boilerplate,0.7,4096,position_sweep
0,0.99974906,example_0001,boilerplate,0.7,4096,position_sweep
1,0.9994159,example_0001,boilerplate,0.7,4096,position_sweep
2,0.9989309,example_0001,boilerplate,0.7,4096,position_sweep
3,0.99768376,example_0001,boilerplate,0.7,4096,position_sweep
4,0.99568135,example_0001,boilerplate,0.7,4096,position_sweep
5,0.9907131,example_0001,boilerplate,0.7,4096,position_sweep
6,0.98981625,example_0001,boilerplate,0.7,4096,position_sweep
7,0.99130034,example_0001,boilerplate,0.7,4096,position_sweep
